R1,R2,R3
8.602200e+00,9.881300e+00,3.063300e+00
7.467000e+00,1.522200e+01,8.379200e+00
5.113500e+00,5.697400e+00,1.730800e+00
6.189500e+00,8.577300e+00,2.517700e+00
5.540600e+00,9.693300e+00,4.152900e+00
9.751200e+00,1.154100e+01,2.970200e+00
1.640800e+00,6.331000e+00,6.031200e+00
4.988300e+00,7.405100e+00,2.548000e+00
2.850300e+00,4.509600e+00,1.717500e+00
5.466300e+00,9.984100e+00,7.832300e+00
1.718700e+00,7.996000e+00,6.428300e+00
7.482800e+00,1.175000e+01,5.113900e+00
4.543100e+00,9.127400e+00,6.717400e+00
2.445800e+00,7.889600e+00,5.610400e+00
2.523200e+00,5.397500e+00,2.875200e+00
6.232100e+00,1.354800e+01,8.174500e+00
2.946700e+00,3.940900e+00,2.427200e+00
2.052000e+00,9.009700e+00,7.921100e+00
9.755400e+00,1.671500e+01,9.149600e+00
6.161100e+00,1.097700e+01,5.015500e+00
5.423400e+00,1.002300e+01,4.729300e+00
7.538300e+00,9.941700e+00,5.806900e+00
9.717100e+00,1.112500e+01,3.327100e+00
4.202000e+00,9.906000e+00,7.227900e+00
9.287300e+00,1.519700e+01,5.944200e+00
5.898900e+00,8.043300e+00,2.155600e+00
6.150600e+00,9.285100e+00,5.324800e+00
8.669200e+00,1.266300e+01,4.681600e+00
6.476200e+00,1.054700e+01,4.528800e+00
5.549400e+00,8.331400e+00,3.003100e+00
9.580600e+00,1.738300e+01,8.366900e+00
5.457800e+00,6.977500e+00,1.899100e+00
5.567900e+00,6.243900e+00,2.073000e+00
7.673600e+00,1.424900e+01,6.575300e+00
4.088600e+00,1.199800e+01,8.780500e+00
4.672900e+00,1.168100e+01,7.992100e+00
2.394900e+00,8.340700e+00,5.946200e+00
5.121400e+00,9.738400e+00,6.440300e+00
5.973100e+00,7.433700e+00,3.902800e+00
7.261800e+00,9.864400e+00,4.535300e+00
7.840200e+00,9.722100e+00,3.618900e+00
2.228200e+00,5.532900e+00,3.357100e+00
2.933700e+00,1.063900e+01,8.282100e+00
6.973500e+00,1.025400e+01,3.298400e+00
2.190700e+00,5.064500e+00,4.235600e+00
5.578700e+00,7.572700e+00,4.485000e+00
3.515100e+00,1.147600e+01,7.968400e+00
1.780400e+00,6.593100e+00,4.832300e+00
8.097600e+00,1.466900e+01,7.164600e+00
3.651100e+00,8.014200e+00,5.306000e+00
4.098600e+00,1.305600e+01,9.285800e+00
8.194500e+00,1.199100e+01,5.355800e+00
2.640800e+00,1.054500e+01,7.905800e+00
5.855900e+00,1.310500e+01,7.923400e+00
1.876200e+00,1.055300e+01,9.488300e+00
1.840800e+00,8.863000e+00,7.669500e+00
8.016100e+00,1.674300e+01,9.478400e+00
9.706300e+00,1.291900e+01,5.309700e+00
9.786200e+00,1.104100e+01,1.577700e+00
8.215800e+00,1.450400e+01,9.017900e+00
5.834300e+00,1.421700e+01,8.433300e+00
6.393400e+00,9.449900e+00,5.290800e+00
5.795100e+00,8.247100e+00,3.120900e+00
7.729400e+00,9.519500e+00,2.948700e+00
2.749600e+00,1.007400e+01,7.562000e+00
2.715200e+00,5.289800e+00,2.921100e+00
7.086000e+00,9.233300e+00,2.641000e+00
9.315600e+00,1.122700e+01,2.278800e+00
4.481400e+00,8.611400e+00,4.678300e+00
7.777600e+00,1.378800e+01,9.207300e+00
2.357200e+00,1.189600e+01,9.976000e+00
2.132900e+00,9.506200e+00,8.636600e+00
6.923900e+00,1.649800e+01,9.574700e+00
7.949200e+00,1.151000e+01,3.638400e+00
5.306900e+00,1.365800e+01,8.414400e+00
3.603900e+00,4.162600e+00,1.518500e+00
9.565300e+00,1.840300e+01,9.067600e+00
3.529900e+00,1.030000e+01,6.989300e+00
5.094700e+00,1.164800e+01,9.376600e+00
2.211100e+00,4.543300e+00,3.189500e+00
8.421300e+00,9.841600e+00,2.319500e+00
3.616000e+00,8.527800e+00,7.418700e+00
7.588000e+00,8.919700e+00,1.602100e+00
3.900700e+00,8.619100e+00,7.015600e+00
3.022600e+00,7.808900e+00,6.976200e+00
8.867200e+00,1.334200e+01,4.884800e+00
6.400800e+00,9.788800e+00,5.847500e+00
2.666700e+00,4.252600e+00,2.538600e+00
6.984700e+00,1.251400e+01,5.635400e+00
3.782300e+00,8.887900e+00,6.686800e+00
5.910100e+00,7.542500e+00,2.602800e+00
5.757900e+00,9.759200e+00,4.779800e+00
7.809700e+00,9.481600e+00,1.883700e+00
3.471200e+00,8.377900e+00,5.280500e+00
9.698400e+00,1.341400e+01,6.920300e+00
3.837600e+00,6.865800e+00,3.398800e+00
5.037100e+00,9.791100e+00,6.100400e+00
4.386800e+00,6.362100e+00,1.985300e+00
4.350800e+00,9.446100e+00,5.395200e+00
7.124500e+00,1.323500e+01,9.262300e+00
9.435000e+00,1.545200e+01,7.564800e+00
6.810700e+00,8.163100e+00,1.631600e+00
7.555300e+00,1.541600e+01,9.300900e+00
2.275600e+00,1.004600e+01,8.353000e+00
6.333600e+00,1.465300e+01,8.827300e+00
2.878500e+00,1.221100e+01,9.481800e+00
7.515400e+00,1.334600e+01,6.109600e+00
8.807000e+00,1.221400e+01,7.101600e+00
3.733300e+00,8.374400e+00,5.694000e+00
2.695900e+00,1.045100e+01,8.718900e+00
8.084500e+00,9.490800e+00,2.125000e+00
6.224500e+00,7.962200e+00,4.698300e+00
5.157700e+00,8.488900e+00,4.474300e+00
9.612200e+00,1.107800e+01,3.103800e+00
9.424900e+00,1.418600e+01,5.800300e+00
2.706300e+00,5.322700e+00,3.525000e+00
4.688100e+00,8.857400e+00,5.093800e+00
6.425200e+00,1.117600e+01,5.330000e+00
4.398000e+00,1.328400e+01,9.135400e+00
4.729600e+00,7.879100e+00,4.334500e+00
3.453000e+00,7.107400e+00,4.873000e+00
6.685100e+00,1.351500e+01,8.661600e+00
2.620800e+00,5.186300e+00,3.787300e+00
9.893500e+00,1.486300e+01,6.649800e+00
5.785000e+00,9.273600e+00,4.736100e+00
2.578700e+00,5.910600e+00,4.159300e+00
6.063200e+00,1.356900e+01,8.022200e+00
1.723300e+00,6.780300e+00,5.518900e+00
3.254200e+00,1.201400e+01,8.765700e+00
8.937300e+00,1.228500e+01,6.887600e+00
2.098200e+00,7.883400e+00,7.129900e+00
8.771600e+00,1.401600e+01,7.660800e+00
6.764400e+00,1.495700e+01,9.402800e+00
7.604000e+00,1.596100e+01,8.976200e+00
2.370800e+00,8.847900e+00,6.477400e+00
7.690400e+00,1.407200e+01,7.981000e+00
4.860900e+00,8.181100e+00,3.381000e+00
9.069300e+00,1.753400e+01,8.470300e+00
4.417300e+00,6.808500e+00,3.954500e+00
8.339000e+00,1.089500e+01,5.082900e+00
8.253000e+00,1.546600e+01,7.213000e+00
7.149000e+00,1.145600e+01,4.494800e+00
9.821700e+00,1.207400e+01,3.202100e+00
6.378400e+00,1.184200e+01,6.046300e+00
4.298600e+00,6.447600e+00,2.610300e+00
5.660500e+00,8.381000e+00,3.176300e+00
3.718000e+00,1.165100e+01,9.629100e+00
7.054600e+00,1.012800e+01,4.455200e+00
1.626700e+00,7.304300e+00,6.821000e+00
3.336800e+00,7.366900e+00,4.307700e+00
6.850700e+00,8.478500e+00,2.787300e+00
4.837000e+00,8.019800e+00,3.246900e+00
7.796100e+00,1.151800e+01,4.179500e+00
6.307500e+00,9.825800e+00,5.185300e+00
4.950200e+00,7.193400e+00,2.282300e+00
9.670600e+00,1.460800e+01,5.019200e+00
6.186900e+00,7.551400e+00,1.989000e+00
9.177600e+00,1.882700e+01,9.942800e+00
5.995300e+00,1.134700e+01,6.216300e+00
3.951200e+00,8.164900e+00,6.793700e+00
2.305200e+00,7.891100e+00,7.137100e+00
4.270900e+00,7.340100e+00,4.642700e+00
9.850400e+00,1.155000e+01,4.448900e+00
2.459900e+00,4.991500e+00,4.320000e+00
7.475800e+00,1.253600e+01,5.210400e+00
8.627200e+00,1.624600e+01,7.635100e+00
1.996200e+00,7.336000e+00,5.784200e+00
6.284500e+00,1.074800e+01,7.206600e+00
3.032200e+00,8.522600e+00,5.669500e+00
6.947300e+00,9.919100e+00,3.292600e+00
3.475200e+00,1.145000e+01,8.238000e+00
9.545700e+00,1.118900e+01,1.645900e+00
4.145700e+00,1.332200e+01,9.735300e+00
5.011100e+00,9.395200e+00,5.382600e+00
5.559800e+00,6.581600e+00,2.447000e+00
6.370600e+00,1.265800e+01,6.749500e+00
3.373300e+00,1.298800e+01,9.794600e+00
2.420800e+00,6.697300e+00,4.423300e+00
4.461300e+00,5.940300e+00,1.528800e+00
2.804200e+00,4.337400e+00,2.579900e+00
2.013200e+00,4.338700e+00,3.041100e+00
9.041600e+00,1.293300e+01,7.202400e+00
7.871400e+00,1.264400e+01,7.665800e+00
5.573700e+00,9.062300e+00,3.794400e+00
6.072200e+00,1.304500e+01,8.042800e+00
3.006400e+00,1.244200e+01,9.613200e+00
1.809500e+00,4.114500e+00,3.334400e+00
8.616000e+00,1.309100e+01,4.487900e+00
4.031300e+00,5.055700e+00,2.261000e+00
5.607100e+00,7.723900e+00,3.527800e+00
7.867900e+00,1.193000e+01,4.062600e+00
1.804600e+00,1.011400e+01,8.332200e+00
7.411800e+00,9.759000e+00,3.028900e+00
3.302300e+00,7.246500e+00,4.600500e+00
2.592300e+00,4.549800e+00,2.134200e+00
8.692700e+00,1.036600e+01,3.429900e+00
4.972800e+00,1.314900e+01,9.382200e+00
3.743800e+00,1.096600e+01,9.521500e+00
7.351900e+00,1.667600e+01,9.845100e+00
3.107600e+00,9.986200e+00,8.513700e+00
7.900400e+00,9.784600e+00,3.167300e+00
1.520500e+00,6.806800e+00,5.810300e+00
5.749600e+00,7.305600e+00,2.694800e+00
9.359100e+00,1.552000e+01,7.424800e+00
3.411000e+00,1.140300e+01,8.572200e+00
2.310200e+00,5.223900e+00,3.327900e+00
9.279300e+00,1.262800e+01,7.256600e+00
9.470200e+00,1.181200e+01,2.908600e+00
6.368900e+00,9.321100e+00,3.317600e+00
9.115900e+00,1.058300e+01,5.080200e+00
3.150200e+00,6.387000e+00,4.190800e+00
1.594100e+00,5.186700e+00,4.615800e+00
9.018500e+00,1.051000e+01,2.759100e+00
7.903500e+00,1.190100e+01,5.681900e+00
1.862300e+00,1.130100e+01,9.556100e+00
6.899800e+00,1.049300e+01,3.776400e+00
6.439500e+00,1.257600e+01,9.812900e+00
2.282800e+00,8.193500e+00,6.745800e+00
8.047600e+00,1.479500e+01,8.288800e+00
7.050100e+00,7.911900e+00,3.542800e+00
9.284200e+00,1.301600e+01,4.150900e+00
3.940400e+00,1.113400e+01,7.300700e+00
7.164800e+00,9.430700e+00,4.276600e+00
2.811200e+00,8.374200e+00,5.570400e+00
1.666700e+00,1.057900e+01,9.177200e+00
7.972800e+00,9.511600e+00,2.651400e+00
7.077300e+00,9.510200e+00,5.489200e+00
3.708800e+00,1.012700e+01,7.732200e+00
9.276800e+00,1.786000e+01,8.607300e+00
3.985800e+00,7.967600e+00,5.348000e+00
3.938000e+00,1.152600e+01,7.657500e+00
3.546600e+00,5.839400e+00,2.309100e+00
6.148900e+00,6.871400e+00,1.842400e+00
6.663800e+00,1.041400e+01,4.375800e+00
2.733600e+00,4.520400e+00,1.982000e+00
8.951500e+00,1.815600e+01,9.205000e+00
8.846400e+00,1.203400e+01,4.089800e+00
2.235700e+00,8.434200e+00,6.238800e+00
2.745600e+00,5.155400e+00,3.932900e+00
7.529100e+00,9.485400e+00,2.748800e+00
8.255200e+00,8.506200e+00,1.540500e+00
5.824100e+00,7.358300e+00,2.456900e+00
5.348600e+00,1.351500e+01,8.406300e+00
9.922200e+00,1.152400e+01,2.192300e+00
7.671000e+00,1.490600e+01,8.095300e+00
4.801900e+00,9.661300e+00,7.291400e+00
3.676800e+00,8.076100e+00,6.190000e+00
8.429200e+00,1.614700e+01,7.812200e+00
2.709400e+00,9.621400e+00,7.355100e+00
9.457000e+00,1.769600e+01,8.259800e+00
2.422400e+00,7.952400e+00,7.507000e+00
3.041600e+00,7.712300e+00,6.996000e+00
1.706200e+00,1.037700e+01,9.144800e+00
2.204600e+00,6.402200e+00,4.516400e+00
7.783500e+00,1.257600e+01,7.954700e+00
4.570200e+00,1.146900e+01,9.534200e+00
1.529500e+00,9.635900e+00,8.491400e+00
5.080600e+00,9.497200e+00,4.798300e+00
7.937300e+00,1.012600e+01,3.174300e+00
