R1,R2,R3
5.570100e+00,8.403000e+00,4.172700e+00
7.723300e+00,9.419500e+00,1.731600e+00
8.432300e+00,1.634900e+01,8.095700e+00
7.177700e+00,1.065600e+01,3.519900e+00
7.398400e+00,1.516900e+01,7.817300e+00
7.671800e+00,8.378300e+00,1.863000e+00
8.096700e+00,1.055400e+01,4.573700e+00
9.320000e+00,1.387800e+01,4.704700e+00
5.793400e+00,8.100600e+00,2.755800e+00
3.521200e+00,9.521700e+00,6.400000e+00
7.276700e+00,8.753300e+00,1.778300e+00
8.402600e+00,1.507900e+01,6.922300e+00
7.519900e+00,1.595600e+01,8.641400e+00
1.525200e+00,5.554300e+00,4.079100e+00
6.780000e+00,1.280500e+01,7.964900e+00
8.069400e+00,1.735200e+01,9.283500e+00
7.433400e+00,1.236200e+01,6.889500e+00
8.254600e+00,1.525600e+01,7.678800e+00
5.826400e+00,9.584100e+00,6.724100e+00
1.819900e+00,6.885600e+00,5.146000e+00
6.575400e+00,8.278100e+00,4.538800e+00
3.074600e+00,1.231500e+01,9.241200e+00
4.918000e+00,1.098800e+01,6.120500e+00
8.885200e+00,1.205800e+01,3.632600e+00
5.432900e+00,8.937400e+00,4.242200e+00
8.543800e+00,1.641900e+01,8.202300e+00
2.739300e+00,1.161300e+01,9.114700e+00
9.564900e+00,1.280200e+01,3.693500e+00
4.690300e+00,6.653700e+00,2.193800e+00
3.057500e+00,9.483700e+00,6.653800e+00
4.686700e+00,1.014900e+01,7.956800e+00
2.959200e+00,5.369400e+00,2.583800e+00
7.088600e+00,8.296500e+00,1.719600e+00
8.892400e+00,1.238400e+01,3.756600e+00
9.796700e+00,1.437300e+01,9.590200e+00
4.144100e+00,1.035900e+01,6.835500e+00
7.493300e+00,1.545800e+01,8.390600e+00
3.003800e+00,4.933000e+00,1.930400e+00
7.190600e+00,9.987900e+00,2.848400e+00
6.539500e+00,1.378900e+01,7.266700e+00
6.842400e+00,1.401200e+01,7.380100e+00
2.830700e+00,5.702000e+00,2.876500e+00
3.997100e+00,8.308400e+00,4.333900e+00
6.880700e+00,8.990700e+00,2.716800e+00
1.769400e+00,1.094400e+01,9.397300e+00
4.341800e+00,1.228700e+01,8.347300e+00
8.556500e+00,9.212000e+00,1.636700e+00
9.564500e+00,1.866800e+01,9.109400e+00
9.405400e+00,1.264700e+01,7.367200e+00
7.408800e+00,8.660900e+00,3.938200e+00
9.280500e+00,1.816600e+01,9.181000e+00
7.645700e+00,8.809000e+00,2.475500e+00
9.400800e+00,1.489200e+01,7.106400e+00
2.018400e+00,7.324600e+00,5.614200e+00
2.638300e+00,5.731600e+00,3.116500e+00
4.657700e+00,1.132800e+01,8.923900e+00
6.866300e+00,1.090200e+01,4.039300e+00
9.440600e+00,1.276000e+01,8.572400e+00
8.501200e+00,1.140900e+01,3.513000e+00
5.742200e+00,1.424500e+01,8.504700e+00
2.238600e+00,1.088400e+01,9.914800e+00
9.302500e+00,9.561600e+00,1.601900e+00
9.067800e+00,1.132900e+01,3.152000e+00
8.300200e+00,1.467400e+01,6.886000e+00
1.952200e+00,3.842700e+00,3.280300e+00
4.637300e+00,1.114800e+01,6.750400e+00
7.515900e+00,1.516400e+01,7.814900e+00
4.006400e+00,9.023200e+00,6.392700e+00
4.583700e+00,8.051800e+00,4.921200e+00
7.651500e+00,1.691100e+01,9.460200e+00
5.471100e+00,8.439500e+00,4.193700e+00
9.874000e+00,1.261200e+01,2.750200e+00
2.677800e+00,5.958000e+00,3.442900e+00
7.724700e+00,1.158700e+01,5.135600e+00
9.849200e+00,1.445900e+01,7.139200e+00
6.707200e+00,8.549300e+00,2.941600e+00
7.295600e+00,8.791000e+00,1.807700e+00
2.707400e+00,8.683100e+00,6.008800e+00
6.623200e+00,1.053500e+01,4.457100e+00
2.247100e+00,6.600200e+00,4.918600e+00
3.540700e+00,1.111500e+01,8.281300e+00
4.353300e+00,6.923500e+00,3.082200e+00
4.814100e+00,1.409300e+01,9.285000e+00
8.804500e+00,1.827200e+01,9.474100e+00
7.021700e+00,9.186700e+00,3.269600e+00
9.299700e+00,1.316700e+01,4.342100e+00
6.837200e+00,1.192000e+01,6.112600e+00
9.248200e+00,1.576500e+01,8.118600e+00
7.020100e+00,1.021200e+01,3.194100e+00
2.166500e+00,8.044400e+00,6.562500e+00
1.657700e+00,1.036000e+01,8.755900e+00
3.835400e+00,7.883200e+00,4.986200e+00
6.385400e+00,1.134400e+01,9.357000e+00
3.890900e+00,1.187400e+01,8.199300e+00
4.685200e+00,1.260300e+01,8.797000e+00
5.182100e+00,1.056200e+01,5.585200e+00
1.995700e+00,7.432400e+00,6.560600e+00
9.296900e+00,1.686900e+01,7.724100e+00
6.071700e+00,1.410900e+01,9.303300e+00
5.363900e+00,1.341100e+01,8.105000e+00
4.586000e+00,6.432700e+00,1.890000e+00
7.643600e+00,9.718100e+00,2.155200e+00
4.543600e+00,6.185200e+00,2.207300e+00
4.238800e+00,1.389300e+01,9.680400e+00
4.554000e+00,5.834800e+00,3.384400e+00
8.047900e+00,1.074100e+01,3.379400e+00
3.314400e+00,9.460400e+00,6.479400e+00
8.765900e+00,1.155300e+01,5.648200e+00
1.610000e+00,9.726700e+00,8.358000e+00
9.648600e+00,1.919600e+01,9.819000e+00
3.168200e+00,6.420000e+00,4.278100e+00
7.793200e+00,1.317600e+01,9.670700e+00
2.182700e+00,4.899100e+00,3.982300e+00
9.505900e+00,1.349500e+01,7.071900e+00
7.540200e+00,1.028100e+01,3.344600e+00
5.718100e+00,7.211000e+00,3.391400e+00
6.851800e+00,1.358100e+01,7.194100e+00
5.183200e+00,1.205600e+01,6.941000e+00
5.876000e+00,6.344100e+00,1.654200e+00
4.777200e+00,9.300900e+00,4.526000e+00
7.027300e+00,7.878300e+00,1.672800e+00
5.279900e+00,7.271000e+00,1.993700e+00
1.718200e+00,4.044300e+00,2.504900e+00
1.944600e+00,4.526100e+00,3.312300e+00
8.906700e+00,9.678700e+00,2.409500e+00
7.336200e+00,1.332200e+01,9.755500e+00
9.582400e+00,1.258700e+01,4.154900e+00
6.998300e+00,1.134900e+01,4.540800e+00
4.332100e+00,9.037200e+00,7.075300e+00
9.236700e+00,1.661500e+01,9.939000e+00
7.903400e+00,1.228000e+01,4.920100e+00
6.731600e+00,1.419100e+01,9.599500e+00
4.539200e+00,1.003300e+01,5.854600e+00
6.020800e+00,9.429000e+00,4.808600e+00
6.744700e+00,1.209100e+01,7.282900e+00
4.284100e+00,1.017300e+01,6.136600e+00
7.564500e+00,1.051100e+01,3.057300e+00
6.785700e+00,7.805300e+00,3.603900e+00
7.644900e+00,1.016400e+01,3.555900e+00
9.699000e+00,1.796200e+01,8.377800e+00
7.994800e+00,9.149500e+00,1.732800e+00
1.971000e+00,5.349900e+00,3.392000e+00
7.528300e+00,1.680700e+01,9.330800e+00
8.259600e+00,1.383600e+01,8.691600e+00
3.660100e+00,8.409600e+00,5.243600e+00
3.809600e+00,8.321200e+00,4.800200e+00
7.945200e+00,1.264400e+01,5.086500e+00
3.958500e+00,1.226700e+01,9.632000e+00
6.916800e+00,1.374000e+01,7.281400e+00
3.076500e+00,9.870000e+00,8.613900e+00
2.864400e+00,9.513600e+00,6.751700e+00
1.760000e+00,5.554000e+00,3.869400e+00
1.660900e+00,9.054700e+00,7.754200e+00
7.141300e+00,1.072700e+01,7.409200e+00
2.717600e+00,1.137200e+01,9.162300e+00
3.307700e+00,9.828200e+00,8.371400e+00
2.161000e+00,8.206500e+00,6.282500e+00
3.074700e+00,7.098100e+00,4.033800e+00
7.540500e+00,1.559300e+01,9.981500e+00
4.526200e+00,7.900200e+00,3.375400e+00
6.838900e+00,8.161800e+00,1.860800e+00
5.163400e+00,1.046400e+01,5.420900e+00
3.424800e+00,5.597100e+00,4.001300e+00
9.916600e+00,1.614000e+01,9.420100e+00
4.493200e+00,9.353400e+00,6.162300e+00
6.287800e+00,1.345500e+01,7.354400e+00
4.390000e+00,7.439100e+00,4.751100e+00
6.677900e+00,1.059100e+01,4.848000e+00
9.363600e+00,1.737600e+01,9.580800e+00
1.791100e+00,3.993300e+00,2.492600e+00
8.964600e+00,1.263600e+01,3.730500e+00
3.979300e+00,8.562300e+00,4.621400e+00
9.158600e+00,1.160800e+01,2.499500e+00
2.934900e+00,8.563200e+00,6.243800e+00
7.847100e+00,1.553000e+01,9.115200e+00
6.830800e+00,1.389600e+01,8.497600e+00
8.295300e+00,1.465400e+01,6.802600e+00
9.383100e+00,1.427000e+01,9.374400e+00
2.726900e+00,7.352000e+00,5.870800e+00
9.166400e+00,1.782800e+01,9.317200e+00
8.629000e+00,1.187500e+01,5.194500e+00
6.881600e+00,9.707900e+00,2.826900e+00
2.629900e+00,4.186000e+00,2.650000e+00
6.857600e+00,1.319300e+01,7.331400e+00
3.728900e+00,7.609300e+00,3.945800e+00
2.005700e+00,8.425300e+00,7.771500e+00
4.665700e+00,1.018500e+01,6.142700e+00
5.283100e+00,1.020500e+01,6.116600e+00
8.160800e+00,1.293800e+01,9.816300e+00
9.854400e+00,1.102000e+01,3.100500e+00
2.007200e+00,6.446300e+00,5.762300e+00
5.791800e+00,1.024800e+01,4.469800e+00
1.669900e+00,6.758600e+00,5.709200e+00
3.635600e+00,1.125800e+01,9.825700e+00
8.548900e+00,1.485800e+01,6.597500e+00
2.858600e+00,1.042400e+01,7.920900e+00
2.852400e+00,4.488500e+00,2.299500e+00
7.842100e+00,1.300800e+01,9.939800e+00
8.694300e+00,1.672100e+01,8.289600e+00
6.081000e+00,1.508300e+01,9.027100e+00
9.156600e+00,1.466500e+01,5.912900e+00
4.110500e+00,5.525600e+00,2.513500e+00
2.694900e+00,4.132600e+00,2.239500e+00
8.368300e+00,1.267400e+01,4.623800e+00
3.506900e+00,1.028200e+01,8.227800e+00
5.515600e+00,1.235600e+01,7.839600e+00
7.261700e+00,1.166000e+01,5.150600e+00
7.110100e+00,1.336400e+01,7.041000e+00
7.799400e+00,1.282400e+01,6.057700e+00
9.500600e+00,1.620100e+01,6.714300e+00
