R1,R2,R3
9.086700e+00,1.236000e+01,3.862800e+00
8.431900e+00,1.120000e+01,6.770700e+00
9.503700e+00,1.335800e+01,5.419700e+00
3.504600e+00,7.248500e+00,3.767600e+00
6.481500e+00,8.912900e+00,4.663100e+00
3.031400e+00,3.409700e+00,2.362100e+00
4.476900e+00,1.011900e+01,6.322800e+00
6.692300e+00,1.141700e+01,7.015900e+00
7.029100e+00,1.531800e+01,8.670500e+00
6.771500e+00,1.032800e+01,3.580900e+00
8.946500e+00,1.058100e+01,1.757200e+00
7.870300e+00,1.484600e+01,6.976100e+00
8.319800e+00,1.343200e+01,8.685500e+00
3.624200e+00,6.193100e+00,4.919100e+00
3.312900e+00,1.265600e+01,9.419100e+00
2.457700e+00,5.691200e+00,3.734000e+00
4.800900e+00,7.991500e+00,3.902300e+00
2.637100e+00,9.883600e+00,7.249000e+00
6.534100e+00,9.371500e+00,5.638800e+00
8.116500e+00,1.648400e+01,8.372200e+00
3.212700e+00,1.032300e+01,9.468900e+00
7.105100e+00,8.998200e+00,1.896100e+00
5.594000e+00,5.746300e+00,3.143700e+00
9.216400e+00,1.036500e+01,3.671000e+00
6.584800e+00,9.407100e+00,5.074300e+00
5.366000e+00,9.466200e+00,5.693300e+00
7.949800e+00,1.387400e+01,7.259600e+00
9.906000e+00,1.047300e+01,4.560500e+00
2.380100e+00,4.511500e+00,3.255500e+00
6.659600e+00,6.550700e+00,4.622400e+00
3.754400e+00,1.318600e+01,9.435600e+00
4.891000e+00,6.790900e+00,6.633900e+00
7.082500e+00,8.765100e+00,4.776200e+00
6.441100e+00,1.265000e+01,9.495300e+00
6.758700e+00,1.368400e+01,9.794400e+00
8.363500e+00,1.026700e+01,9.696000e+00
6.644800e+00,1.016700e+01,3.694800e+00
7.031100e+00,8.183800e+00,4.696700e+00
7.712600e+00,1.230300e+01,5.979200e+00
2.670700e+00,4.611300e+00,3.926500e+00
3.458600e+00,4.579800e+00,4.014400e+00
2.956500e+00,9.223800e+00,6.295200e+00
2.677600e+00,5.528400e+00,3.022600e+00
3.344400e+00,1.044800e+01,8.412900e+00
9.191900e+00,1.244800e+01,3.586400e+00
8.440100e+00,1.037900e+01,3.499600e+00
4.063200e+00,7.220500e+00,3.834300e+00
9.851400e+00,1.688900e+01,8.474900e+00
2.351700e+00,1.021700e+01,8.277500e+00
2.138300e+00,7.096700e+00,7.839700e+00
4.085700e+00,1.097900e+01,8.996500e+00
5.274700e+00,1.282000e+01,9.341300e+00
3.807000e+00,1.199500e+01,8.954500e+00
6.574100e+00,8.580400e+00,4.540700e+00
3.851300e+00,9.412700e+00,5.684200e+00
8.375200e+00,1.006400e+01,4.219600e+00
6.955800e+00,6.281400e+00,3.037100e+00
4.683800e+00,6.046500e+00,2.261400e+00
7.588500e+00,1.076700e+01,3.636700e+00
4.506900e+00,6.165300e+00,6.891800e+00
2.944200e+00,7.678900e+00,4.744600e+00
1.840800e+00,8.543300e+00,8.568200e+00
5.875100e+00,1.392100e+01,9.068300e+00
3.000200e+00,8.622100e+00,8.394400e+00
6.893800e+00,9.315100e+00,7.425800e+00
8.289000e+00,1.364400e+01,8.779700e+00
3.976200e+00,1.009600e+01,6.131200e+00
2.675500e+00,7.246700e+00,8.014200e+00
7.581800e+00,1.401600e+01,6.451600e+00
2.877400e+00,8.545300e+00,9.608800e+00
8.634400e+00,1.643000e+01,8.033100e+00
2.734800e+00,7.798200e+00,8.051800e+00
3.708000e+00,4.266200e+00,3.962800e+00
9.455500e+00,1.303600e+01,5.285600e+00
5.521900e+00,1.428300e+01,9.207700e+00
6.891800e+00,1.084200e+01,4.284600e+00
1.659600e+00,4.871100e+00,5.328300e+00
9.188500e+00,1.279900e+01,5.626200e+00
3.635400e+00,7.625100e+00,7.704200e+00
7.341900e+00,9.007700e+00,1.666200e+00
3.103800e+00,3.632400e+00,2.131700e+00
5.253100e+00,1.267600e+01,7.422700e+00
3.380500e+00,7.616800e+00,4.394900e+00
6.375200e+00,1.536600e+01,9.901200e+00
8.581800e+00,1.062400e+01,2.111100e+00
3.529600e+00,1.182500e+01,8.296400e+00
9.406000e+00,1.325000e+01,6.894600e+00
2.341000e+00,9.290000e+00,9.605300e+00
9.345000e+00,1.286700e+01,3.568100e+00
6.097900e+00,5.360600e+00,3.050800e+00
1.855100e+00,5.807300e+00,3.952200e+00
1.500300e+00,9.186000e+00,8.428000e+00
7.764900e+00,7.152900e+00,3.653600e+00
2.478400e+00,6.424500e+00,6.441100e+00
6.047100e+00,1.154400e+01,8.137400e+00
2.790300e+00,8.523000e+00,6.618500e+00
6.827500e+00,1.674100e+01,9.941700e+00
1.647300e+00,6.486600e+00,4.904400e+00
4.637100e+00,6.482200e+00,3.982500e+00
5.681600e+00,9.605900e+00,4.069100e+00
3.674400e+00,9.245700e+00,6.295900e+00
8.703400e+00,9.149400e+00,2.424300e+00
1.604900e+00,4.716900e+00,3.691000e+00
4.209000e+00,8.261900e+00,4.300300e+00
7.104100e+00,1.047100e+01,4.163500e+00
4.484600e+00,5.153000e+00,3.608400e+00
9.662100e+00,1.029700e+01,2.593700e+00
3.179400e+00,5.014200e+00,1.836800e+00
8.705500e+00,1.259800e+01,6.745100e+00
9.081300e+00,1.494700e+01,7.747200e+00
8.717400e+00,1.119600e+01,2.479800e+00
8.389600e+00,1.038400e+01,7.122900e+00
9.393300e+00,1.133600e+01,2.115000e+00
6.480900e+00,1.497800e+01,8.649900e+00
9.151800e+00,1.120700e+01,2.876600e+00
9.418200e+00,1.731700e+01,7.937200e+00
8.572000e+00,1.124800e+01,3.654800e+00
6.247000e+00,6.338800e+00,4.391900e+00
5.597900e+00,1.413900e+01,8.909300e+00
4.541800e+00,1.040900e+01,7.914300e+00
2.880400e+00,4.248800e+00,2.048500e+00
9.214600e+00,1.151400e+01,8.410400e+00
4.453600e+00,1.049600e+01,6.487100e+00
2.646000e+00,6.750000e+00,4.165300e+00
7.364900e+00,8.174700e+00,2.519000e+00
1.738900e+00,7.816600e+00,7.508200e+00
2.900600e+00,5.927400e+00,4.088600e+00
4.738000e+00,6.701200e+00,4.470600e+00
8.039800e+00,1.101400e+01,3.456300e+00
4.750400e+00,1.215000e+01,7.428300e+00
5.496200e+00,1.273800e+01,7.491200e+00
1.504500e+00,7.978000e+00,6.536500e+00
1.616100e+00,1.107900e+01,9.517300e+00
9.767700e+00,1.214600e+01,2.841400e+00
8.085900e+00,8.427000e+00,7.784800e+00
3.136700e+00,4.710400e+00,2.383900e+00
6.240800e+00,1.117100e+01,8.351800e+00
7.947400e+00,1.202100e+01,6.615300e+00
6.223200e+00,1.299200e+01,6.921700e+00
8.498200e+00,7.698200e+00,2.374700e+00
2.133800e+00,1.014100e+01,8.691400e+00
4.843100e+00,5.473400e+00,4.639800e+00
8.164000e+00,1.077100e+01,6.245700e+00
8.109200e+00,1.579500e+01,8.007400e+00
9.179500e+00,9.002400e+00,5.402500e+00
6.878000e+00,9.605800e+00,2.760100e+00
6.429000e+00,5.885700e+00,3.825100e+00
7.305600e+00,8.269700e+00,2.817200e+00
9.029700e+00,1.595600e+01,8.315900e+00
7.954000e+00,1.410400e+01,6.190100e+00
6.720500e+00,9.360900e+00,4.346200e+00
5.576900e+00,7.669800e+00,2.130200e+00
7.707000e+00,9.621400e+00,1.935800e+00
5.173400e+00,7.069800e+00,5.350400e+00
2.042200e+00,3.001400e+00,2.206900e+00
8.884900e+00,1.359900e+01,8.020200e+00
1.636600e+00,4.600700e+00,3.600300e+00
4.138100e+00,5.769000e+00,3.052300e+00
9.326000e+00,1.527900e+01,6.090000e+00
8.407700e+00,9.922300e+00,9.012800e+00
6.197100e+00,7.612800e+00,7.883100e+00
8.001000e+00,1.688500e+01,9.244500e+00
6.324600e+00,9.364400e+00,3.106300e+00
8.650100e+00,1.063200e+01,2.403200e+00
2.397700e+00,8.991100e+00,6.837900e+00
5.075600e+00,1.424000e+01,9.652100e+00
6.635400e+00,9.141900e+00,7.402000e+00
7.768100e+00,1.563700e+01,9.024100e+00
3.556400e+00,3.438500e+00,2.262400e+00
7.503000e+00,1.247300e+01,8.613600e+00
7.672000e+00,8.270000e+00,1.746000e+00
7.412100e+00,8.403200e+00,7.602100e+00
6.568800e+00,9.667400e+00,3.869700e+00
5.591800e+00,1.513800e+01,9.568800e+00
3.527600e+00,8.598000e+00,6.773800e+00
5.878500e+00,1.144100e+01,5.580400e+00
3.130400e+00,1.003400e+01,6.923300e+00
4.457400e+00,1.346900e+01,9.110900e+00
4.160600e+00,7.746400e+00,4.384200e+00
6.126200e+00,7.793100e+00,1.683400e+00
5.298500e+00,6.457400e+00,1.556200e+00
7.807500e+00,1.235500e+01,5.262500e+00
6.471700e+00,9.947900e+00,7.463200e+00
5.523200e+00,7.994800e+00,3.384900e+00
7.863100e+00,1.400800e+01,9.187100e+00
5.914600e+00,6.268700e+00,1.660000e+00
8.169800e+00,9.855200e+00,3.111200e+00
8.219100e+00,1.477700e+01,7.498000e+00
8.055200e+00,1.409600e+01,7.968400e+00
8.361100e+00,1.101200e+01,3.204500e+00
8.887300e+00,1.602600e+01,9.437200e+00
8.874600e+00,1.120800e+01,4.911600e+00
4.263200e+00,5.231200e+00,2.815300e+00
9.518400e+00,1.676900e+01,7.443800e+00
9.805000e+00,1.496500e+01,6.592000e+00
5.850700e+00,8.807100e+00,3.268100e+00
4.012800e+00,8.068500e+00,4.451200e+00
3.448500e+00,9.435500e+00,9.076200e+00
1.677500e+00,7.385000e+00,6.961400e+00
9.224500e+00,1.802000e+01,9.868600e+00
2.841200e+00,9.247200e+00,6.558000e+00
9.495000e+00,1.416500e+01,7.787700e+00
6.395600e+00,1.517600e+01,9.390100e+00
9.967400e+00,1.507600e+01,9.970200e+00
9.371700e+00,9.762900e+00,5.787500e+00
7.392400e+00,7.433700e+00,5.184300e+00
7.977100e+00,8.468500e+00,8.168100e+00
3.533600e+00,1.101900e+01,8.722100e+00
1.525000e+00,1.056500e+01,9.942800e+00
6.508700e+00,1.022600e+01,3.916900e+00
5.661800e+00,8.001400e+00,2.497900e+00
3.883300e+00,1.076500e+01,8.039000e+00
4.173700e+00,9.457200e+00,7.642300e+00
6.648100e+00,1.199500e+01,5.608600e+00
3.859200e+00,6.170700e+00,2.321400e+00
7.107500e+00,7.835700e+00,4.857700e+00
5.257600e+00,4.847100e+00,1.724400e+00
2.296200e+00,6.587500e+00,4.905100e+00
